course_name,lecture_name,review_rating,review_comment
"Introduction to R Programming",R-Squared,4,"Good introductory course. Most of the theory can be found somewhere else though. This course is a stepping stone to more advanced courses"
"Introduction to R Programming","Coercion rules in R",4,ok
"Introduction to R Programming","Coercion rules in R",3,dewfewfrf
"Introduction to R Programming",R-Squared,3,"Pros:
Good introductory course.
The graphics are excellent.

Cons: Sections 7, 8, and 10 are poorly instructed in any way. Please slow down! Codes are not described in a logical manner. Simply copying and pasting will not get you anywhere.

It's difficult to type while listening to the instructor. The codes are not available in R Script. Nothing is provided.  There are just exercises available. You must type everything from scratch, sometimes several times in one video.
You must type everything from scratch, sometimes several times in one video.
Quite often, the exercise instruction refers to another exercise that is time consuming and difficult to locate.

There are no course slides to which you can refer if necessary. To locate what you're looking for, you must watch the complete section."
"Introduction to R Programming",R-Squared,3,"Going over concepts too fast. I would suggest to make the course longer and spend more time with examples etc to better explain the concepts."
"Introduction to Tableau","Adding totals and subtotals",5,Excellent!
"Introduction to Tableau","Adding totals and subtotals",5,"so far excellent
"
"Introduction to Tableau","Adding totals and subtotals",5,"Very good."
"Introduction to Tableau","Adding totals and subtotals",5,Exciting
"Introduction to Tableau","Interactive filters - fix",5,"very basic  "
"Introduction to Tableau","Adding totals and subtotals",5,"I have been waiting to dive into this course when I saw my colleague using it.
I must say this is wonderful and cannot wait to pick up projects on this course to boost my skills. "
"Introduction to Tableau","Adding totals and subtotals",5,Excellent
"Introduction to Tableau","Adding totals and subtotals",5,"It is clear and easy to implement and adds more knowledge to the beginners
"
"Introduction to Tableau","Adding totals and subtotals",5,"Very good Tableau course"
"Introduction to Tableau","Adding totals and subtotals",5,"Clear and concise explanation of the Tableau functions"
"Introduction to Tableau","Adding totals and subtotals",5,"Very practical course. Clear explanation of basic setup and most common operations for newbies."
"Introduction to Tableau","Adding totals and subtotals",5,"Great! Loved it. Takes us from zero to 1"
"Introduction to Tableau","Adding totals and subtotals",5,Awsome
"Introduction to Tableau","Adding totals and subtotals",5,"Pretty Good!"
"Introduction to Tableau","Adding totals and subtotals",5,"Good course to understand the fundamentals of Tableau. Suitable for Beginners and also to brush up the skills if you lack in practice."
"Introduction to Tableau","Adding totals and subtotals",5,"VERY GOOD"
"Introduction to Tableau","Interactive filters - fix",5,"Excellent for Beginner to understand this tool ,
it was easy and clear "
"Introduction to Tableau","Adding totals and subtotals",5,"Superb
"
"Introduction to Tableau","Adding totals and subtotals",5,"Just what I needed!"
"Introduction to Tableau","Interactive filters - fix",5,"I really enjoyed enjoyed this course.The instructor was nice and knowledged."
"Introduction to Tableau","Interactive filters - fix",5,brilliant
"Introduction to Tableau","Adding totals and subtotals",5,excellent
"Introduction to Tableau","Adding totals and subtotals",5,"Thank You, this is very interesting and not boring material"
"Introduction to Tableau","Adding totals and subtotals",5,"So far it is good"
"Introduction to Tableau","Interactive filters - fix",5,"Great, good explanation, good Qs and analytical thinking. thanks for your efforts. "
"Introduction to Tableau","Interactive filters - fix",5,"I had already watched other course video more than 30 min, still not able to retake final exam"
"Introduction to Tableau","Adding totals and subtotals",5,"Excellent and useful"
"Introduction to Tableau","Interactive filters - fix",5,"Very well explained and easy to follow."
"Introduction to Tableau","Adding totals and subtotals",5,Excellent
"Introduction to Tableau","Interactive filters - fix",5,"Glad I took the course. It was an eye-opener.
Thanks for the free option to take the course."
"Introduction to Tableau","Interactive filters - fix",5,Great
"Introduction to Tableau","Adding totals and subtotals",5,Excellent!
"Introduction to Tableau","Adding totals and subtotals",5,Great
"Introduction to Tableau","Adding totals and subtotals",5,Excellent
"Introduction to Tableau","Adding totals and subtotals",5,great
"Introduction to Tableau","Adding totals and subtotals",5,"Very easily understood presentation..."
"Introduction to Tableau","Interactive filters - fix",5,"Awesome Experience and Learning"
"Introduction to Tableau","Interactive filters - fix",5,great
"Introduction to Tableau","Adding totals and subtotals",5,OutStanding
"Introduction to Tableau","Interactive filters - fix",5,4
"Introduction to Tableau","Adding totals and subtotals",5,"This course is great 👍👍"
"Introduction to Tableau","Adding totals and subtotals",5,"good video tutorials"
"Introduction to Tableau","Interactive filters - fix",5,"Excellent delivery really enjoyed it. Big UP!!!"
"Introduction to Tableau","Interactive filters - fix",5,"Excellent intro to tableau would likely recommend it to anyone.
"
"Introduction to Tableau","Adding totals and subtotals",5,Good
"Introduction to Tableau","Interactive filters - fix",5,"You had a good pace at the beginning but hurried at the end in creating charts. "
"Introduction to Tableau","Adding totals and subtotals",5,"All Good"
"Introduction to Tableau","Adding totals and subtotals",5,"Super easy learn"
"Introduction to Tableau","Adding totals and subtotals",5,Great
"Introduction to Tableau","Adding totals and subtotals",5,"This course is cool, it helps me understand Tabblue app"
"Introduction to Tableau","Adding totals and subtotals",5,"Very nice, I like it"
"Introduction to Tableau","Interactive filters - fix",5,"Very comprehensive course! Completing it will surely give you enough confidence to get acquainted with this tool and keep exploring it on your own."
"Introduction to Tableau","Adding totals and subtotals",5,Excellent
"Introduction to Tableau","Adding totals and subtotals",5,Great
"Introduction to Tableau","Adding totals and subtotals",5,"It’s superb."
"Introduction to Tableau","Adding totals and subtotals",5,"very good for beginners"
"Introduction to Tableau","Adding totals and subtotals",5,Good
"Introduction to Tableau","Adding totals and subtotals",5,4
"Introduction to Tableau","Adding totals and subtotals",5,"i learn visualization in very simple way all thanks to 365 data science course that makes learning so easy "
"Introduction to Tableau","Adding totals and subtotals",5,excellent
"Introduction to Tableau","Interactive filters - fix",5,Interactive
"Introduction to Tableau","Adding totals and subtotals",5,Excellent
"Introduction to Tableau","Adding totals and subtotals",5,"I REALLY LOVE THIS COURSE THE TEACHINGS ARE EXPLICIT AND STRAIGHTFORWARD, AND THE TUTOR IS VERY GREAT AS HE EXPLAINS EVERY COURSE IN DETAIL. VERY EASY TO LEARN AND INTERESTING WITH THE MATERIALS WE HAVE ACCESS TO... WITH THE MATERIAL WE WORK STEP BY STEP WITH THE TUTOR, IM REALLY LOVING TABLEAU "
"Introduction to Tableau","Interactive filters - fix",5,"Great!!!
"
"Introduction to Tableau","Adding totals and subtotals",5,"great.Well organised and articulate"
"Introduction to Tableau","Interactive filters - fix",5,"Great "
"Introduction to Tableau","Adding totals and subtotals",5,"Am actually really enjoying the course so far"
"Introduction to Tableau","Adding totals and subtotals",5,"The course covers every tableau tool in detail!"
"Introduction to Tableau","Interactive filters - fix",5,"the class was really good"
"Introduction to Tableau","Adding totals and subtotals",5,"right to the point and for me it is preferable than 9-hours course that is not direct and clean like so. 
Brilliant work!"
"Introduction to Tableau","Adding totals and subtotals",5,Good
"Introduction to Tableau","Adding totals and subtotals",5,"Very interesting course! "
"Introduction to Tableau","Interactive filters - fix",5,"Good introduction to Tableau.  Thanks."
"Introduction to Tableau","Adding totals and subtotals",5,excellent
"Introduction to Tableau","Adding totals and subtotals",5,"nice so far
"
"Introduction to Tableau","Interactive filters - fix",5,"I like colourfull visualization and this course has provided my great oppourtunity to visualize my data in a pleasing manner. I would recommend to add more advance version tutorial of Tableau."
"Introduction to Tableau","Adding totals and subtotals",5,good
"Introduction to Tableau","Adding totals and subtotals",5,"Excellent
"
"Introduction to Tableau","Adding totals and subtotals",5,"amazing
"
"Introduction to Tableau","Interactive filters - fix",5,Excellent!
"Introduction to Tableau","Interactive filters - fix",5,"Good one for intro"
"Introduction to Tableau","Adding totals and subtotals",5,"Its really useful for users like me with very basic ideas in analysis. great work."
"Introduction to Tableau","Adding totals and subtotals",5,"Excellent "
"Introduction to Tableau","Adding totals and subtotals",5,Excellent
"Introduction to Tableau","Interactive filters - fix",5,"Nice Introductory Course"
"Introduction to Tableau","Interactive filters - fix",5,"I love the course
"
"Introduction to Tableau","Adding totals and subtotals",5,Good
"Introduction to Tableau","Adding totals and subtotals",5,"Amazing! Really easy and intuitive, learning a lot with Ned. "
"Introduction to Tableau","Interactive filters - fix",5,"It's a very helpful and great course for starting in tableau!"
"Introduction to Tableau","Adding totals and subtotals",5,Wonderful
"Introduction to Tableau","Adding totals and subtotals",5,"Well organized"
"Introduction to Tableau","Adding totals and subtotals",5,GREAT
"Introduction to Tableau","Adding totals and subtotals",5,good
"Introduction to Tableau","Adding totals and subtotals",5,"Easy to understand and thankyou!"
"Introduction to Tableau","Interactive filters - fix",5,"great "
"Introduction to Tableau","Adding totals and subtotals",5,"I love really this course"
"Introduction to Tableau","Interactive filters - fix",5,Excellent
"Introduction to Tableau","Interactive filters - fix",5,"Very informative"
"Introduction to Tableau","Adding totals and subtotals",5,Excellent
"Introduction to Tableau","Adding totals and subtotals",5,"Perfectly Designed"
"Introduction to Tableau","Adding totals and subtotals",5,yes
"Introduction to Tableau","Interactive filters - fix",5,"Great explaination by professor.
Got some basic idea of tableau.
Thank you for sharing this wonderfull course for free to us."
"Introduction to Tableau","Adding totals and subtotals",5,"very easy to understand and explains everything in very comprehensive manner"
"Introduction to Tableau","Adding totals and subtotals",5,5
"Introduction to Tableau","Adding totals and subtotals",5,"very good "
"Introduction to Tableau","Adding totals and subtotals",5,good
"Introduction to Tableau","Adding totals and subtotals",5,Excellent!
"Introduction to Tableau","Adding totals and subtotals",5,"I cannot think these courses are free. They are just awesome."
"Introduction to Tableau","Adding totals and subtotals",5,"Informative Learning"
"Introduction to Tableau","Adding totals and subtotals",5,excellent
"Introduction to Tableau","Adding totals and subtotals",5,"it's awesome but practice is the most important factor in expertise"
"Introduction to Tableau","Adding totals and subtotals",5,"Easy to understand and amazing "
"Introduction to Tableau","Interactive filters - fix",5,"Great course! I enjoy the teaching style and I learned enough to get myself started enjoying Tableau."
"Introduction to Tableau","Adding totals and subtotals",5,excellent
"Introduction to Tableau","Adding totals and subtotals",5,"Perfect "
"Introduction to Tableau","Adding totals and subtotals",5,"Thx Ned"
"Introduction to Tableau","Interactive filters - fix",5,"Very nice and understandable introduction to Tableau"
"Introduction to Tableau","Adding totals and subtotals",5,"So far, so good"
"Introduction to Tableau","Adding totals and subtotals",5,Nice
"Introduction to Tableau","Adding totals and subtotals",5,"really amazing easy to understand ....thank you so much sir you are a wonderful teacher "
"Introduction to Tableau","Adding totals and subtotals",5,"More logical than Power Bi lectures"
"Introduction to Tableau","Adding totals and subtotals",5,"exceed my expectations!"
"Introduction to Tableau","Interactive filters - fix",5,"It's great course for me as a beginner in Tableau"
"Introduction to Tableau","Adding totals and subtotals",5,"Great! Clear and easy to follow"
"Introduction to Tableau","Interactive filters - fix",5,Detailed
"Introduction to Tableau","Adding totals and subtotals",5,*****************
"Introduction to Tableau","Adding totals and subtotals",5,understandable
"Introduction to Tableau","Interactive filters - fix",5,"Thanks a lot for wonderful course! Easy to understand, easy to apply and learn."
"Introduction to Tableau","Interactive filters - fix",5,Excellent!
"Introduction to Tableau","Interactive filters - fix",5,"It was great to learn this course"
"Introduction to Tableau","Adding totals and subtotals",5,excellent
"Introduction to Tableau","Interactive filters - fix",5,"Awesome course"
"Introduction to Tableau","Interactive filters - fix",5,"Got a great experiance learing Tableau tool,
a very useful tool to manage and modulate data."
"Introduction to Tableau","Adding totals and subtotals",5,"Awesome i learn a lot."
"Introduction to Tableau","Adding totals and subtotals",5,"laid back and quality teaching."
"Introduction to Tableau","Adding totals and subtotals",5,"Good explaining! Very practical"
"Introduction to Tableau","Adding totals and subtotals",5,convenient
"Introduction to Tableau","Adding totals and subtotals",5,"very instructive"
"Introduction to Tableau","Adding totals and subtotals",5,"The PACE is very good and the voice is clear. The tutor is confident of what he is doing"
"Introduction to Tableau","Interactive filters - fix",5,"It's very detailed for a beginner using Tableau"
"Introduction to Tableau","Adding totals and subtotals",5,greaattttttttttttt
"Introduction to Tableau","Interactive filters - fix",5,"It was amazing and beneficial ♥️"
"Introduction to Tableau","Adding totals and subtotals",5,"nice lecture , i understand all of them very easily and fast ! 
"
"Introduction to Tableau","Adding totals and subtotals",5,"Great job!"
"Introduction to Tableau","Adding totals and subtotals",5,Amazing
"Introduction to Tableau","Adding totals and subtotals",5,"excellent intro to tableau"
"Introduction to Tableau","Adding totals and subtotals",5,"Great Course, Thank you Ned. "
"Introduction to Tableau","Adding totals and subtotals",5,"The course is really useful, everything is explained in a very understandable way. Well done! "
"Introduction to Tableau","Adding totals and subtotals",5,"Progressing is beautiful"
"Introduction to Tableau","Adding totals and subtotals",5,Good
"Introduction to Tableau","Adding totals and subtotals",5,"It is excellent"
"Introduction to Tableau","Adding totals and subtotals",5,"gained knowledge"
"Introduction to Tableau","Interactive filters - fix",5,Excellent
"Introduction to Tableau","Adding totals and subtotals",5,"The lesson is really amazing and great"
"Introduction to Tableau","Adding totals and subtotals",5,5
"Introduction to Tableau","Adding totals and subtotals",5,"very good
"
"Introduction to Tableau","Interactive filters - fix",5,"Good one"
"Introduction to Tableau","Adding totals and subtotals",5,"Very Good course"
"Introduction to Tableau","Adding totals and subtotals",5,"So easy to understand every detail Ned tried to show at a very understandable pace.
Table for used provided in resource section do help me to understand and easy to remember.
(Although I didn't like Ned (instructor) Excel course because of pace but this one is commendable)"
"Introduction to Tableau","Adding totals and subtotals",5,Amazing
"Introduction to Tableau","Interactive filters - fix",4,"The version used is outdated and Tableau 2022 contains new built-in functions, but it is a good base to start the knowledge process."
"Introduction to Tableau","Interactive filters - fix",4,"It was pretty good, given that I had 0 prior experience in Tableau.

Nevertheless, I have some mentions: 

- even if the trainer seems to be a pro in this field, his pace was a little too fast for total beginners;
- the videos should be retaken, as it was used a previous version of Tableau and there have been some (interface) modifications since then;
- the "Next Video" button at the end of each video doesn't work."
"Introduction to Tableau","Adding totals and subtotals",4,"this is the good course"
"Introduction to Tableau","Interactive filters - fix",4,"Some irregularities with the Audiobook name in the edit blending relationship section where, prior to the clarification lesson, the field is deleted, but in the fix video, it was corrected. It would help to fix the Data Blending lesson where audiobook name field is not deleted instead."
"Introduction to Tableau","Adding totals and subtotals",4,"A good tutorial "
"Introduction to Tableau","Interactive filters - fix",4,thanks
"Introduction to Tableau","Interactive filters - fix",4,Nice
"Introduction to Tableau","Adding totals and subtotals",4,"perfecly profesional"
"Introduction to Tableau","Interactive filters - fix",4,"It's a good introductory course for tableau. The data blending part should be taught in greater detail."
"Introduction to Tableau","Interactive filters - fix",4,"As an introduction, one could get some hands-on learning experience of Tableau, pretty good.
Thank you, Ned!
"
"Introduction to Tableau","Interactive filters - fix",4,"expected to have more explanations for interacting with the charts, excluding columns, getting the value results "
"Introduction to Tableau","Adding totals and subtotals",4,"Good teaching "
"Introduction to Tableau","Adding totals and subtotals",4,"Good course "
"Introduction to Tableau","Adding totals and subtotals",4,"good
"
"Introduction to Tableau","Adding totals and subtotals",3,Good
"Introduction to Tableau","Interactive filters - fix",3,"More practical exercises"
"Introduction to Tableau","Interactive filters - fix",3,"I feel like we needed more tinkering around with the file since there is some unexpected difficulties when trying to dissect them on Tableau. I wish there was some course notes to help us along and remember the key functions. Although I am sure we can find some online, it would be helpful to know the ones shown in class. "
"Introduction to Tableau","Interactive filters - fix",3,"I didn't understand the blending part so well"
"Introduction to Tableau","Adding totals and subtotals",3,"They should add more details on how to use Tableau especially when you want save your data after you work on it. In addition the video record is very light color, some colourful needed to make our attention better"
"Introduction to Tableau","Interactive filters - fix",2,"1- The instructor does not clarify how and why this data set is used neither the final goal of the exercise.
2- The problems solved by the instructor are not clarified why they happended and how this recommended solution is solving them.
3- The course outdated as the Tableau new version new optiions.
4- The blending and Join functions are not explained properly.
5- the course is very introductory and is not useful for specific useful cases "
"Introduction to Tableau","Interactive filters - fix",2,"The explanation for joins and blending should be in more detail and with better examples."
"Introduction to Tableau","Interactive filters - fix",2,"I dont know . is this course for beginners or advance level but I think instructor should more focus on basics ..and I thought this course not cover all basic topics"
"Introduction to Tableau","Interactive filters - fix",2,"Too many errors and outdated. Feels like can go more in-depth with these teaching."
"Introduction to Tableau","Interactive filters - fix",1,"The course is for Tableau's older version. It is difficult to correlate everything said by the instructor with the current tableau version.
It becomes quite fast-paced at the end. So much inexplicable activity. Because it was designed to be an introductory course, I would stick with the basics and explain more rather than attempting to bring everything together but skipping the explanation."
"Introduction to Tableau","Interactive filters - fix",1,"not for beginner"
"Investment Banking","The Asset Management Division",5,awsome
"Investment Banking","Syndicated Loans",5,"Excellent "
"Investment Banking","The Different Asset Management Investment Vehicles",5,good
"Investment Banking","The Asset Management Division",5,fascinated
"Investment Banking","The Different Asset Management Investment Vehicles",5,"Excellent Course"
"Investment Banking","The Different Asset Management Investment Vehicles",5,"it's a great and fantastic course and the way it was delivered makes it more interesting, unique, and understandable. Thanks."
"Investment Banking","The Asset Management Division",5,"exceptional
"
"Investment Banking","The Asset Management Division",5,good
"Investment Banking","The Asset Management Division",5,"well rounded and detailed"
"Investment Banking","The Different Asset Management Investment Vehicles",5,"Excellent... "
"Investment Banking","The Asset Management Division",5,"very educative.
"
"Investment Banking","The Asset Management Division",5,"Very welll explained"
"Investment Banking","The Asset Management Division",5,"Great course so far"
"Investment Banking","The Asset Management Division",5,"The concepts are well explained and can be understood by even an 8 year-old. The animations make the courses fun to learn. Overall, the learning experience has been great."
"Investment Banking","The Different Asset Management Investment Vehicles",5,Amazing
"Investment Banking","The Asset Management Division",5,"Excellent "
"Investment Banking","The Different Asset Management Investment Vehicles",5,excellent
"Investment Banking","The Asset Management Division",5,Supper
"Investment Banking","The Asset Management Division",5,"I don't usually leave reviews, but I am baffled by the quality of both the speaker and the visual resources. 10/10, highly recommended "
"Investment Banking","The Different Asset Management Investment Vehicles",5,Beautiful!
"Investment Banking","The Asset Management Division",5,"Very good."
"Investment Banking","The Asset Management Division",5,"Quite informative and well prepared"
"Investment Banking","The Asset Management Division",5,100%
"Investment Banking","The Different Asset Management Investment Vehicles",5,excellent
"Investment Banking","The Asset Management Division",5,"Great content"
"Investment Banking","The Asset Management Division",5,excellent
"Investment Banking","The Asset Management Division",5,"Excellent, exceeded my expectations! 
This is one of the greatest experiences watching this course"
"Investment Banking","Syndicated Loans",5,"very intersting"
"Investment Banking","The Asset Management Division",5,"Excellent Animations!"
"Investment Banking","The Asset Management Division",5,Perfect!
"Investment Banking","The Different Asset Management Investment Vehicles",5,"Excellent!
Exceeded my expectations!"
"Investment Banking","The Asset Management Division",5," WANT TO BE SURE THAT I AM BEEN BIAS, BECAUSE THIS IS THE COURSE THAT CATCHES MY FANCY AS A NOVICE. THS S THE AREA I WANT TO GO NTO PRACTICE THAT IS WHY  AM TAKING THIS COURSE. SO THAT AFTER MY PROFESSONAL TRADING CAREER THEN I WILL START HERE"
"Investment Banking","The Different Asset Management Investment Vehicles",5,"Magnificent, informative "
"Investment Banking","The Asset Management Division",5,Great
"Investment Banking","The Asset Management Division",5,"Very good and easy to understand and interesting. "
"Investment Banking","Syndicated Loans",5,"It was a more comprehensive "
"Investment Banking","The Asset Management Division",5,"Wonderful and very crisp and clear explanation, loving the time I am investing on this course."
"Investment Banking","The Asset Management Division",5,excellent
"Investment Banking","The Asset Management Division",5,Excellent
"Investment Banking","The Different Asset Management Investment Vehicles",5,9/10
"Investment Banking","The Asset Management Division",5,Amazing
"Investment Banking","The Asset Management Division",5,upskill
"Investment Banking","Syndicated Loans",5,Good
"Investment Banking","The Asset Management Division",5,Good
"Investment Banking","The Different Asset Management Investment Vehicles",5,"Great course !"
"Investment Banking","The Asset Management Division",5,"Great course it gave a comprehensive study of investment banking and I recommend everyone to take this course if you are trying to make a career in Investment banking as it built the foundation of investment banking "
"Investment Banking","The Asset Management Division",5,"very informative....the great course ever"
"Investment Banking","The Asset Management Division",4,"Easy to understand"
"Investment Banking","The Asset Management Division",4,"Perfectly summarized and mind refreshing "
"Investment Banking","Syndicated Loans",4,"I read securities and capital market and money market laws so course met my expectations. "
"Investment Banking","The Asset Management Division",4,"Highly educative and  enlightening "
"Investment Banking","The Asset Management Division",3,"Average, I expected more"
"LBO Modeling in Excel","Sensitivity analysis",5,"good course!"
"LBO Modeling in Excel","Sensitivity analysis",5,
"LBO Modeling in Excel","Sensitivity analysis",5,"The course is very excellent as well as the instructor teaching style."
"LBO Modeling in Excel","Sensitivity analysis",5,"awsome
"
"LBO Modeling in Excel","Who are the lenders in an LBO",5,"Good "
"LBO Modeling in Excel","Sensitivity analysis",5,Great
"LBO Modeling in Excel","Sensitivity analysis",5,Amazing
"LBO Modeling in Excel","Sensitivity analysis",5,"Excellent  course"
"LBO Modeling in Excel","Sensitivity analysis",5,Good
"LBO Modeling in Excel","Sensitivity analysis",5,4
"LBO Modeling in Excel","Sensitivity analysis",5,"Excellent content. Simple and easy to follow and understand. "
"LBO Modeling in Excel","Sensitivity analysis",5,"hard to underestand for non financial's"
"LBO Modeling in Excel","Sensitivity analysis",5,good
"LBO Modeling in Excel","Sensitivity analysis",5,"Was so good "
"LBO Modeling in Excel","Sensitivity analysis",5,EXCELLENT
"LBO Modeling in Excel","Sensitivity analysis",5,99/100
"LBO Modeling in Excel","Sensitivity analysis",4,"Very educative professional lesson"
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"Well explained. 
Great lecture on Linear algebra's fundamentals and dimension reduction. Thanks to the creator"
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,"Great course. Perhaps a bit hasty on some areas like eigenvalues and eigenvectors but hey we all have chatgpt, bard and google to tutor us 24/7. I especially liked the PCA and LDA practical examples."
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,"Very good coverage of LDA and PCA, with python examples.  Good explanation of Linear Algebra."
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,Excellent!
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,Good
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,"good one "
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"excellent course"
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,Nice
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,great
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,٥
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,"It was a good course, great for beginners, Thank you"
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,useful
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,Amazing
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,"Nice course for introduction to linear algebra."
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"Great Explanation of the practical material used in ML."
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"Great course, I like that there is not only the theory, but also practice tasks."
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"Good course"
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,good
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"Easy to understand
"
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"thanks 
"
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",5,"Practical and Fantastic explanation"
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,Interesting......Omoshiroi!!!
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,"An important mathematical intelligence prior to Machine Learning. Great job!"
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,-
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",5,good
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",4,"I think some additional visualization would be good for explanation process"
"Linear Algebra and Feature Selection","The Curse of Dimensionality ",3,"The content is really good but it really should be presented with more detailed explanations and more examples. It should also be presented more slowly. The presenter simply goes too fast and skips some steps."
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",2," the teacher explains too fast and does not gives you time to process information. Also, I think there should be a wider explanation on Eigenvectors, Eigenvalues and linear span."
"Linear Algebra and Feature Selection","Analysis of the Training and Testing Times for the Classifier and Its Accuracy",1,cc
"Machine Learning Deep Dive: Business Applications and Coding Walkthroughs","Naïve Bayes",5,"This is a good course for anyone who is interested in ML and want to see how ML Algorithms work in the background.  Jeff does a good job coding and explaining how they work.  Really appreciate the effort and work you put into this course.  Thanks."
"Machine Learning Deep Dive: Business Applications and Coding Walkthroughs","K-Means Clustering",5,"The Business use case are relatable and showing that various way to apply our models. Thanks to the creators ."
"Machine Learning Deep Dive: Business Applications and Coding Walkthroughs","K-Means Clustering",5,Excellent!
"Machine Learning Deep Dive: Business Applications and Coding Walkthroughs","K-Means Clustering",5,"Good course"
"Machine Learning Deep Dive: Business Applications and Coding Walkthroughs","K-Means Clustering",5,"Thank you Jeff Li & Ken Jee for your hard work.

I am looking forward to taking your next class on ChatGPT or AutoGPT with Prompt Engineering."
"Machine Learning Deep Dive: Business Applications and Coding Walkthroughs","Gradient Boost - Second Part",4,"Pretty good"
"Machine Learning Deep Dive: Business Applications and Coding Walkthroughs","Naïve Bayes",4,"It's okay course."
"Machine Learning in Excel","Azure Assignment",5,"By far, this is the best course I've ever completed on 365datascience.com. Great content, clear explanations, and stunning visuals. This course is a must for whoever want to start learning ML and want to boost his basic understanding for basics. 

Spasibo, Ivan!"
"Machine Learning in Excel","First Regression in Excel",5,excellent
"Machine Learning in Excel","First Regression in Excel",5,excellent
"Machine Learning in Excel","First Regression in Excel",5,"very good and relevant course"
"Machine Learning in Excel","First Regression in Excel",5,"People take excel as easy tool . I wonder how a single software can include these many features .Thanks to the instructor for letting us know the power of the EXCEL and you excelled it."
"Machine Learning in Excel","First Regression in Excel",5,Great
"Machine Learning in Excel","First Regression in Excel",5,"Excellent "
"Machine Learning in Excel","First Regression in Excel",5,"It's great 
Valuable class"
"Machine Learning in Excel","First Regression in Excel",5," Excellent, exceeded my expectations!
"
"Machine Learning in Excel","First Regression in Excel",5,"Great explination"
"Machine Learning in Excel","First Regression in Excel",5,"Critical and understandable "
"Machine Learning in Excel","Practical Example (part 4)",5,"It makes nice visualizations :)"
"Machine Learning in Excel","First Regression in Excel",5,"EXCELLENT COURSE "
"Machine Learning in Excel","First Regression in Excel",5,"very much informative course contents "
"Machine Learning in Excel","First Regression in Excel",5,
"Machine Learning in Excel","First Regression in Excel",5,4
"Machine Learning in Excel","Practical Example (part 4)",5,"Thank you for an excellent introduction to ML concepts and application in Excel. This is something I can incorporate in my work, and it also forms a foundation for other courses on your platform."
"Machine Learning in Excel","First Regression in Excel",5,"I really loved your course but I wish I could get any reading material to go along with the tutorial
"
"Machine Learning in Excel","First Regression in Excel",5,"clear and efficient"
"Machine Learning in Excel","First Regression in Excel",5,Informative
"Machine Learning in Excel","Azure Assignment",5,"Excellent Course
"
"Machine Learning in Excel","First Regression in Excel",5,"You are excelent guys. This course is great"
"Machine Learning in Excel","First Regression in Excel",5,"Incredibly easy and comprehensive"
"Machine Learning in Excel","First Regression in Excel",5,"Really grateful for the 3 day free courses. I have learnt more in 1 hour than my last 6 months of learning by attending other courses. It is to the point and explanations are great. Quizzes adds to our learning curve"
"Machine Learning in Excel","Practical Example (part 4)",5,"Very good Explaination"
"Machine Learning in Excel","Azure Assignment",5,"Top very top"
"Machine Learning in Excel","Practical Example (part 4)",5,Excellent
"Machine Learning in Excel","Azure Assignment",5,"The course has provided me the skills necessary to start working with Excel and deep dive into machine learning. "
"Machine Learning in Excel","Azure Assignment",5,"An excellent introduction to Machine Learning without needing to use code from any programming language."
"Machine Learning in Excel","First Regression in Excel",5,amazing
"Machine Learning in Excel","Azure Assignment",5,"I definitely love this course! It gave me valuable insights about using Microsoft Azure for ML."
"Machine Learning in Excel","Azure Assignment",5,"excellent teaching and clarity of each concept tpp good"
"Machine Learning in Excel","Azure Assignment",5,"good
"
"Machine Learning in Excel","First Regression in Excel",5,"I strongly recommend this course for any Excel user. It is comprehensive."
